category,compatibility,languages,name,price,rating,size
 Utilities, OS X 10.11  ," English, Dutch, German, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",Easy Folder Hider,$4.99 ,, 6.3 MB
 Finance, OS X 10.7 or later, English,Easy Currencies,$59.99 ,, 8.5 MB
 Productivity, OS X 10.11  , English,Easy CSV Editor,$6.99 ,4.9, 5.4 MB
 Productivity, OS 10.12  , English,Easy App Uninstaller,$1.99 ,1, 3.1 MB
 Business, OS X 10.6.6 or later,,EagleMailer Mail SMS marketing,Free,, 15.8 MB
 Productivity, OS X 10.9  ," English, French, German, Korean",EagleFiler,,4.6, 25.5 MB
 Business, OS 10.15  ," English, Dutch, Filipino, French, German, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish, Vietnamese",E-signature app - Zoho Sign,Free,, 29.2 MB
 Video, OS X 10.7  , English,DVD Ripper Pro HD - Video DVD Converter Copy Lite,Free,1.6, 11.6 MB
 Business, OS X 10.6  , English,DVRPlayerPlus,$9.99 ,1, 1.5 MB
 Video, OS X 10.7  , English,DVD Ripper Pro HD - Video DVD Converter Copy,$9.99 ,2.8, 11.6 MB
 Business, OS X 10.8  ," English, German, Russian, Spanish",DupliKitPro,$1.99 ,, 2.1 MB
 Business, OS X 10.7  ," English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Greek, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Slovak, Slovenian, Spanish, Swedish, Traditional Chinese",Duplicate Manager Pro,$4.99 ,4.4, 2 MB
 Business, OS X 10.7  ," English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Greek, Italian, Japanese, Korean, Norwegian Bokmí«l, Polish, Portuguese, Russian, Slovak, Slovenian, Spanish, Swedish, Traditional Chinese",Duplicate Manager,Free,3.6, 2 MB
 Utilities, OS X 10.9  , English,Duplicate Finder - Find & Remove Duplicate Files,$3.99 ,2.1, 1.7 MB
 Business, OS X 10.6  ," English, Japanese",DruppLite,Free,, 1.5 MB
 Graphics & Design, OS 10.14  ," English, Portuguese",DTC Studio,Free,, 3.6 MB
 Business, OS 10.12  , English,DRP-SSOLogin,Free,, 5.3 MB
 Utilities, OS X 10.7  , English,Droplock,$0.99 ,2.4, 969.3 KB
 Business, OS X 10.8  , English,Driving Instructor Software,$29.99 ,, 883.3 KB
 Utilities, OS X 10.7  ," English, German",DriveLock Private,,4, 8.8 MB
 Utilities, OS X 10.9.0  , English,Draw on My Screen EZ,Free,2.7, 5.8 MB
 Utilities, OS X 10.9.0  , English,Draw on My Screen,$7.99 ,3.6, 5.8 MB
 Business, OS X 10.11  , English,Dragon Email Designer 2,$24.99 ,2.5, 23 MB
 Productivity, OS 10.13  , English,Drafts,Free,4.8, 16.2 MB
 Business, OS X 10.10  ," English, Japanese",Double PDF,$8.99 ,, 2.2 MB
 Business, OS X 10.6.6 or later, English,Doxillion Plus,$34.99 ,, 2.9 MB
 Business, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Dooly,Free,5, 54.5 MB
 Business, OS X 10.6  , English,Domain Name Analyzer,Free,4.3, 2 MB
 Productivity, OS X 10.11  , English,Domain Manager,,3, 3.9 MB
 Business, OS X 10.7  , English,Domain Availability Checker,$4.99 ,5, 1.6 MB
 Productivity, OS X 10.6 or later, English,DoItNow -Simple task management,$0.99 ,2.7, 588.4 KB
 Business, OS X 10.11  , English,Documoov,$4.99 ,, 9.2 MB
 Business, OS X 10.9.0  ," English, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Documents Suite - Word & Sheet,$19.99 ,, 196 MB
 Productivity, OS X 10.11.0  ," English, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Documents Pro - Write & Edit,$14.99 ,, 197.7 MB
 Business, OS X 10.11  , English,Document Writer: Advanced Word Processor,Free,1.7, 5.3 MB
 Productivity, OS X 10.10  , English,Document Writer for MS Word - Menu Tab Bar,$9.99 ,1, 1.6 MB
 Productivity, OS X 10.8.0  , English,Document Writer ++ - Document Writer for Microsoft Word Edition & Other Office Formats,$3.99 ,2.3, 748.1 KB
 Utilities, OS X 10.10  , English,Document Reader,Free,2.9, 27.2 MB
 Productivity, OS X 10.11  , English,Document Merger - Pdf & Text,$0.99 ,4, 625.3 KB
 Business, OS X 10.7  , English,Document Converter,$14.99 ,3.9, 112.7 MB
 Business, OS X 10.7  , English,Document Builder,$0.99 ,2, 981.6 KB
 Business, OS X 10.11  , English,DocsŒ_ | for Microsoft Office,$9.99 ,4, 24.6 MB
 Medical, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",DocsInk,Free,5, 92.6 MB
 Business, OS X 10.11  , English,Docs On The Go - for Word Documents Edit,$9.99 ,1, 4.9 MB
 Productivity, OS X 10.10  , English,Docs Maker - Google Templates,$14.99 ,, 727.4 MB
 Productivity, OS X 10.9.0  ," English, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Docs Edit - Productivity Suite,$29.99 ,, 228.7 MB
 Business, OS X 10.10  , English,Docs Bundle - Templates for MS Office Edition,,1, 522 MB
 Business, OS X 10.10  ," English, French, German",DockPhone,$0.99 ,3.6, 2.8 MB
 Productivity, OS X 10.9  , English,DjVu Viewer + DjVu to PDF,Free,2.3, 2.4 MB
 Business, OS X 10.6  , English,DjVu File Viewer,$2.99 ,3, 1.6 MB
 Productivity, OS X 10.7  , English,DjVu Converter,$9.99 ,3, 4.3 MB
 Business, OS X 10.9  ," English, French, German",Dispatch,Free,2, 130.5 MB
 Utilities, OS X 10.8  , English,Disk Map: Visualize Disk Usage,$4.99 ,4, 4.1 MB
 Business, OS X 10.11  ," English, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmí«l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Disk Clean Lite: Clean Master,Free,3.8, 5.2 MB
 Lifestyle, OS X 10.11  ," English, Russian",Discounts,,1, 875.1 KB
 Finance, OS X 10.8  , English,Discount Calcz,Free,, 382 KB
 Utilities, OS X 10.7  , English,Disc Erase Pro,Free,4.6, 1.5 MB
 Business, OS X 10.11  ," English, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Spanish, Swedish",Direct Mail,Free,4.6, 45.1 MB
 Business, OS X 10.11  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Macedonian, Malay, Malayalam, Marathi, Nepali, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",DingTalk,Free,2.8, 184 MB
 Business, OS 10.12  , English,Diligent Boards,Free,4, 44.4 MB
 News, OS X 10.10  , English,DigInto for Google Trends,$0.99 ,4, 2.3 MB
 Productivity, OS X 10.11  ," English, Estonian, Russian",DigiDoc4 Client,Free,4, 18.9 MB
 Business, OS X 10.7.3  , English,Dictate + Connect Decrypter,$4.99 ,, 600.7 KB
 Lifestyle, OS 10.14  , English,Diary Notes,$4.99 ,1, 24 MB
 Business, OS X 10.7  ," English, German",Dial!List,$16.99 ,2, 6.8 MB
 Graphics & Design, OS X 10.6.6 or later, English,DiagramPainter,$29.99 ,1, 5.5 MB
 Business, OS X 10.10  , English,Diagram Author - Chart & Graph,Free,1.3, 12.3 MB
 Graphics & Design, OS X 10.6.6 or later," English, Japanese",DHTImageFinder AS Lite,Free,3.3, 539.5 KB
 Graphics & Design, OS X 10.6.6 or later," English, Japanese",DHTImageFinder AS,$32.99 ,, 539.5 KB
 Developer Tools, OS X 10.8  , English,Developer Instruments,$19.99 ,, 1.2 MB
 Utilities, OS X 10.7  ," English, Spanish",Detect Safe Browsing,Free,2, 6.8 MB
 Weather, OS X 10.10  ," English, Danish, Dutch, Finnish, French, German, Hungarian, Italian, Japanese, Korean, Norwegian Bokmí«l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",Desktop Clock Live,Free,4.4, 42 MB
 Business, OS X 10.6  , English,Desktop Clock,$2.99 ,2.3, 6.1 MB
 Business, OS X 10.8  , English,Desktop Call Assistant,Free,1, 436.8 KB
 Business, OS X 10.9  , English,Design for iBook Author,Free,2.5, 1.3 MB
 Productivity, OS X 10.7  , English,Design & Pitch,Free,5, 90.3 MB
 Finance, OS X 10.10  ," English, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmí«l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Deposit,$1.99 ,5, 2.3 MB
 Business, OS X 10.9  , English,DEP Live Chat,Free,, 5.4 MB
 Business, OS X 10.11  ," English, Danish, French, German",DeloitteDirect Scan,Free,, 4.4 MB
 Productivity, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",DeliverySlip,Free,3.3, 70.7 MB
 Finance, OS X 10.9  ," English, French, German, Italian, Russian, Spanish",Delivery Service,$27.99 ,, 133.2 MB
 Utilities, OS X 10.8  , English,Delete Apps: Uninstaller,Free,3.7, 4.6 MB
 Video, OS X 10.10  , English,DejaViewerX,Free,1, 223.8 KB
 Business, OS X 10.11  , English,DejaDesktop Calendar Wallpaper,Free,1, 15.2 MB
 Productivity, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Deep Work,$3.99 ,, 76.2 MB
 Utilities, OS X 10.8.0  ,,Deduplicator,$3.99 ,, 13.5 MB
 Finance, OS X 10.10  , English,Debtinator,$19.99 ,4, 4.5 MB
 Business, OS X 10.9  , English,Decisions Tracker,,2, 4.3 MB
 Productivity, OS 10.12  , English,DCirrus,Free,, 3 MB
 Developer Tools, OS X 10.6  , English,DBF2CSV,$9.99 ,1, 473.9 KB
 Productivity, OS 10.13  , English,Days Left - Your Day Counter,$1.99 ,, 3.5 MB
 Productivity, OS X 10.10  ," English, French, German, Simplified Chinese",DayMap,$12.99 ,4.2, 2 MB
 Lifestyle, OS 10.12  , English,Day Plan,$4.99 ,2.3, 9.6 MB
 Utilities, OS X 10.10  , English,Date Time Calc 2,$5.99 ,5, 2.1 MB
 Business, OS X 10.7  , English,Date Time Calc,$2.99 ,5, 1.1 MB
 Productivity, OS 10.13  , English,DataOrganizer,Free,4, 7.4 MB
 Business, OS X 10.9  ," English, French",DataGrys,$159.99 ,, 2.8 MB
 Graphics & Design, OS X 10.8.5  ," English, Arabic, Chinese, Dutch, French, German, Hindi, Italian, Japanese, Korean, Malay, Polish, Portuguese, Russian, Spanish, Swedish, Turkish",Data Recovery Essential,Free,3.1, 15.8 MB
 Business, OS X 10.10  , English,Data Prepper,$9.99 ,5, 2.8 MB
 Business, OS X 10.10  , English,Data Guardian,$19.99 ,2, 24.2 MB
 Utilities, OS X 10.6  , English,Data Encrypter,$2.99 ,2, 932.4 KB
 Developer Tools, OS X 10.10  , English,Data Creator,$9.99 ,3, 4.6 MB
 Business, OS X 10.10  , English,Dash VPN,Free,2, 4.5 MB
 Sports, OS X 10.10  ," English, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese",Darkroom Photographic Studio Pro,$44.99 ,, 30.6 MB
 Business, OS 10.13  ," English, Dutch, French, German, Spanish",Daily Time Tracking,Free,4.6, 9.3 MB
 Business, OS X 10.11  ," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",Daily Task Manager: Kanban,Free,1, 23.5 MB
 Business, OS X 10.10  ," English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmí«l, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Daily Schedule,$0.99 ,1.7, 3.2 MB
 Business, OS X 10.10  ," English, Japanese, Simplified Chinese, Traditional Chinese",Daily Sales- inventory manager,$34.99 ,, 3.4 MB
 Finance, OS X 10.10  ," English, Simplified Chinese, Traditional Chinese",Daily Sales Pro-Inventory Plus,$44.99 ,, 12.7 MB
 Finance, OS X 10.7  , English,Daily Expenses,$8.99 ,2.3, 11.8 MB
 Business, OS 10.13  , English,D8C Timer,Free,, 4.5 MB
 Productivity, OS X 10.5 or later," English, Arabic, French, German, Hindi, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish",CustomerManage-track,$7.99 ,2, 2.4 MB
 Business, OS X 10.10  ," English, Japanese, Simplified Chinese, Traditional Chinese",Customer Order Manager- Retail,$19.99 ,, 12.1 MB
 Business, OS X 10.10  ," English, Japanese, Simplified Chinese, Traditional Chinese",Customer Management - Contacts,$9.99 ,, 10.5 MB
 Business, OS X 10.8  ," English, Simplified Chinese, Traditional Chinese",Customer Keeper,Free,1.7, 1.7 MB
 Education, OS X 10.10  , English,Curvilinear Regression,$4.99 ,, 10.4 MB
 Finance, OS 10.12  , English,Currency Stack,$0.99 ,, 5.1 MB
 Finance, OS X 10.6.6  , English,Currency Rates,$1.99 ,3, 1.1 MB
 Finance, OS X 10.10  , English,Currency Compare,$1.99 ,4.4, 8.4 MB
 Finance, OS X 10.6  , English,Currency Calculator,$0.99 ,, 1.6 MB
 Productivity, OS 10.13.2  , English,Curio,,, 47.5 MB
 Productivity, OS 10.12  , English,Cuprum,Free,5, 15.6 MB
 Productivity, OS X 10.10  , English,CudaSign (formerly SignNow),Free,1.8, 2.6 MB
 Business, OS X 10.8.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian Bokmí«l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",CudaLaunch,Free,, 56.4 MB
 Business, OS X 10.11  ," English, French, German, Russian, Simplified Chinese, Spanish",Cubetto 5,$29.99 ,3.5, 19.3 MB
 Business, OS 10.12  ," English, Arabic, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",Cube Pro,$9.99 ,3, 3.8 MB
 Business, OS 10.12  ," English, Arabic, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish",Cube,Free,5, 3.8 MB
 Business, OS 10.12  , English,CTC Wiser,,, 5.7 MB
 Developer Tools, OS X 10.8  ," English, Danish, French, German, Japanese, Spanish, Swedish",CSVEditor 2,$13.99 ,3.3, 12 MB
 Productivity, OS 10.14  , English,CSV Merger,$1.99 ,5, 3.5 MB
 Productivity, OS X 10.7  , English,CSV Converter,$12.99 ,3, 7.3 MB
 Business, OS 10.13  , English,Crystal Report Viewer,$5.99 ,3, 3.7 MB
 Finance, OS 10.14  , English,CryptoWatch,$0.99 ,, 5.3 MB
 Finance, OS 10.12  , English,Crypto Tracker,$4.99 ,1, 3.3 MB
 Finance, OS X 10.11  , English,Crypto Price,Free,4, 8.4 MB
 Finance, OS X 10.11  , English,Crypto Coins,$0.99 ,5, 5.9 MB
 Finance, OS 10.12  , English,Cryptey: cryptocurrency ticker,$2.99 ,5, 7.6 MB
 Utilities, OS X 10.9  , English,Cryptex - Encrypted Markdown Editor,$2.99 ,, 2.9 MB
 Utilities, OS X 10.6.6  , English,Crypt3,Free,3.8, 2.3 MB
 Business, OS X 10.7  , English,Crypt Sync Files,$8.99 ,2.5, 2.2 MB
 Utilities, OS 10.13  , English,CrowdBack Your Own Surveys,$9.99 ,1, 3.8 MB
 Business, OS X 10.11  , English,CrossLink Network Extensions,Free,5, 4.7 MB
 Business, OS X 10.11  ," English, Korean",CRMCall,Free,3, 7.7 MB
 Business, OS 10.12  , English,CRM,Free,, 12 MB
 Education, OS X 10.7 or later, English,CRISC exam prep and braindump,$4.99 ,, 2.1 MB
 Business, OS 10.15  ," English, Spanish",Crew,Free,3.8, 14.7 MB
 Business, OS X 10.10  , English,Credit Card Terminal - Accept Payment with Mobile Point of Sale Reader,Free,1, 998 KB
 Lifestyle, OS X 10.8  , English,Creative Template for Pages Keynote,$19.99 ,1, 1.1 GB
 Business, OS X 10.6  ," English, German, Italian, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Thai",Create Work Orders,$2.99 ,3.6, 1.5 MB
 Business, OS X 10.10  , English,Craft Pricing Calculator,$1.99 ,5, 404.1 KB
 Business, OS X 10.11  ," English, French, German, Italian",Clients Projects Tasks Invoices,$29.99 ,, 4.1 MB
 Business, OS X 10.6  , English,CPCE Tests,$4.99 ,, 9.4 MB
 Education, OS X 10.7  , English,CPCE Exam Prep,$4.99 ,1, 5.4 MB
 Utilities, OS X 10.8  , English,CPC Viewer,Free,, 4.7 MB
 Utilities, OS 10.12  ," English, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmí«l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",CoverDesk: Desktop Utility,Free,3.4, 4.9 MB
 Productivity, OS X 10.10  , English,Cover Letter Maker,$1.99 ,, 293.4 KB
 Education, OS X 10.11  , English,Course for Uber,$8.99 ,, 292.2 MB
 Education, OS X 10.11  , English,Course for Starting a Restaurant,$4.99 ,, 57.3 MB
 Education, OS X 10.11  , English,Course for Hair Salon,$9.99 ,, 281.3 MB
 Business, OS X 10.11  , English,Course for Fiverr,$6.99 ,, 205.8 MB
 Business, OS X 10.9.0  , English,Course For Excel Worksheets,$13.99 ,1.4, 542.7 MB
 Education, OS X 10.11  , English,Course for Airbnb,$9.99 ,, 314.2 MB
 Business, OS X 10.8  , English,Courier Software,$29.99 ,5, 694.9 KB
 Business, OS 10.12  , English,Couplet,Free,, 7.6 MB
 Utilities, OS 10.13  , English,Country Code Fixer,$2.99 ,, 14.1 MB
 Utilities, OS X 10.7  , English,Countdown widget,$0.99 ,3.5, 1.1 MB
 Business, OS X 10.8  , English,Count & Sum by Color for Microsoft Excel,Free,4, 1.2 MB
 Business, OS X 10.10  , English,Costlocker,Free,, 1.9 MB
 Business, OS X 10.9  , English,CorporateFinanceCalc,$0.99 ,, 2.2 MB
 Business, OS X 10.7  , English,Corporate Templates for PowerPoint,$9.99 ,, 61.6 MB
 Business, OS X 10.7  , English,Corporate Templates for Pages,$19.99 ,1, 28.5 MB
 Business, OS X 10.7  , English,Corporate Identity for Pages - Company Style Templates,$14.99 ,, 172.4 MB
 Business, OS X 10.7  , English,Corporate Identity for Microsoft Word - Company Style Templates,$14.99 ,, 323 MB
 Finance, OS X 10.9  , English,Corporate Finance Calculator,$0.99 ,2, 3.2 MB
 Business, OS X 10.10  , English,Corona,$64.99 ,2, 12.1 MB
 Music, OS X 10.9.0  , English,Copyright Mechanical Royalties,$13.99 ,, 332.9 MB
 Productivity, OS X 10.7  ,,"CopyCopy - Copy, Paste, Keep.",Free,3.7, 44.1 MB
